time,test 1,test 2,test 3,test 4,test 5
seconds,deacceleration - g,deacceleration - g,deacceleration - g,deacceleration - g,deacceleration - g
0.947941176,0.004975669,0.021746579,0.015576146,-0.005087002,-0.005087002
0.948352941,0.007477229,0.012365629,-0.005061934,-0.005087002,-0.005087002
0.948764706,-2.75E-05,-0.001705771,-0.018195274,-0.000709202,-0.000709202
0.949176471,-0.013786251,-0.001705771,-0.006938134,0.008046349,0.008046349
0.949588235,-0.017538611,0.006111684,-0.003185794,0.010235235,0.010235235
0.95,-0.007532291,0.012365629,0.000566606,0.008046349,0.008046349
0.950411765,-0.007532291,0.031127529,0.006195176,0.012424128,0.012424128
0.950823529,-0.013786251,0.009238679,0.006195176,0.008046349,0.008046349
0.951235294,-0.010033851,-0.022031171,-0.012566734,0.001479691,0.001479691
0.951647059,-0.015037011,-0.018904171,-0.023823874,0.003668575,0.003668575
0.952058824,-0.022541771,-0.001705771,-0.020071474,0.005857463,0.005857463
0.952470588,-0.015037011,0.009238679,-0.016319074,0.005857463,0.005857463
0.952882353,0.003724869,0.006111684,-0.018195274,0.005857463,0.005857463
0.953294118,0.018734389,0.017056129,-0.008814334,0.016801928,0.016801928
0.953705882,0.021235949,0.018619629,0.0024428,0.023368558,0.023368558
0.954117647,0.014981993,0.001421212,0.000566606,0.025557458,0.025557458
0.954529412,0.021235949,-0.011086721,-0.010690534,0.016801928,0.016801928
0.954941176,0.022486749,-0.001705771,-0.012566734,0.016801928,0.016801928
0.955352941,0.003724869,0.010802179,-0.006938134,-0.000709202,-0.000709202
0.955764706,-0.008783051,0.013929129,-0.001309594,-0.005087002,-0.005087002
0.956176471,-0.021291011,0.012365629,-0.005061934,-0.000709202,-0.000709202
0.956588235,-0.005030691,-0.009523221,-0.005061934,0.016801928,0.016801928
0.957,0.009978825,-0.015777171,-0.006938134,0.012424128,0.012424128
0.957411765,0.017483589,-0.007959721,-0.023823874,0.005857463,0.005857463
0.957823529,0.014981993,-0.003269271,-0.029452414,0.001479691,0.001479691
0.958235294,0.002474069,-0.011086721,-0.021947674,-0.002898102,-0.002898102
0.958647059,-0.008783051,-0.012650221,0.000566606,0.003668575,0.003668575
0.959058824,0.006226429,0.001421212,0.006195176,0.012424128,0.012424128
0.959470588,0.017483589,0.004548194,0.008071364,0.021179658,0.021179658
0.959882353,0.014981993,-0.003269271,-0.001309594,0.014613028,0.014613028
0.960294118,0.007477229,-0.011086721,-0.003185794,-0.011653632,-0.011653632
0.960705882,0.002474069,-0.009523221,-0.008814334,-0.029164762,-0.029164762
0.961117647,-2.75E-05,0.002984704,-0.023823874,-0.018220262,-0.018220262
0.961529412,-0.012535451,0.013929129,-0.023823874,0.005857463,0.005857463
0.961941176,-0.017538611,0.015492629,-0.003185794,0.025557458,0.025557458
0.962352941,0.002474069,0.006111684,0.011823746,0.010235235,0.010235235
0.962764706,0.013731201,0.006111684,0.019328486,0.001479691,0.001479691
0.963176471,0.011229616,0.015492629,0.011823746,-0.002898102,-0.002898102
0.963588235,-0.002529091,-0.001705771,0.004318986,-0.000709202,-0.000709202
0.964,-0.010033851,-0.011086721,-0.005061934,-0.005087002,-0.005087002
0.964411765,-0.012535451,0.001421212,-0.005061934,-0.000709202,-0.000709202
0.964823529,-0.008783051,-0.004832771,0.008071364,0.010235235,0.010235235
0.965235294,-0.005030691,-0.000142276,0.000566606,0.010235235,0.010235235
0.965647059,0.006226429,0.001421212,0.006195176,-0.005087002,-0.005087002
0.966058824,0.003724869,-0.011086721,0.000566606,-0.020409162,-0.020409162
0.966470588,-0.008783051,-0.003269271,-0.003185794,-0.009464732,-0.009464732
0.966882353,-0.016287811,0.012365629,-0.008814334,0.003668575,0.003668575
0.967294118,-0.001278291,0.012365629,-0.008814334,0.005857463,0.005857463
0.967705882,0.014981993,0.018619629,0.006195176,0.012424128,0.012424128
0.968117647,0.016232789,0.018619629,0.019328486,0.023368558,0.023368558
0.968529412,-0.003779891,0.015492629,0.021204686,0.021179658,0.021179658
0.968941176,-0.012535451,0.012365629,0.017452286,0.016801928,0.016801928
0.969352941,0.002474069,0.006111684,0.008071364,0.003668575,0.003668575
0.969764706,0.019985149,0.001421212,-0.001309594,-0.016031432,-0.016031432
0.970176471,0.018734389,0.002984704,0.0024428,-0.018220262,-0.018220262
0.970588235,-0.021291011,0.002984704,0.0024428,-0.002898102,-0.002898102
0.971,-0.035049891,0.004548194,0.006195176,-0.005087002,-0.005087002
0.971411765,-0.011284651,-0.000142276,0.008071364,0.001479691,0.001479691
0.971823529,0.011229616,0.001421212,0.019328486,0.021179658,0.021179658
0.972235294,0.011229616,0.001421212,0.019328486,0.018990758,0.018990758
0.972647059,0.001223269,-0.000142276,0.017452286,0.012424128,0.012424128
0.973058824,0.003724869,0.007675179,0.004318986,-0.005087002,-0.005087002
0.973470588,0.018734389,0.012365629,-0.008814334,-0.013842532,-0.013842532
0.973882353,0.023737549,0.004548194,-0.010690534,0.003668575,0.003668575
0.974294118,0.009978825,-0.000142276,-0.012566734,0.005857463,0.005857463
0.974705882,-0.006281491,0.010802179,0.004318986,0.012424128,0.012424128
0.975117647,-0.010033851,0.020183079,0.015576146,0.010235235,0.010235235
0.975529412,-0.011284651,0.018619629,0.023080886,0.012424128,0.012424128
0.975941176,-0.013786251,0.006111684,0.004318986,0.012424128,0.012424128
0.976352941,-0.003779891,0.001421212,-0.010690534,-0.002898102,-0.002898102
0.976764706,0.017483589,-0.011086721,-0.021947674,0.012424128,0.012424128
0.977176471,0.031242309,-0.006396221,-0.010690534,0.012424128,0.012424128
0.977588235,0.017483589,0.007675179,0.009947552,0.014613028,0.014613028
0.978,-0.001278291,0.023310079,0.019328486,0.016801928,0.016801928
0.978411765,-0.001278291,0.020183079,0.015576146,-0.000709202,-0.000709202
0.978823529,-0.002529091,0.015492629,0.011823746,-0.009464732,-0.009464732
0.979235294,-0.007532291,0.001421212,0.019328486,0.003668575,0.003668575
0.979647059,0.004975669,-0.020467671,0.038090366,0.021179658,0.021179658
0.980058824,0.014981993,-0.022031171,0.028709426,0.012424128,0.012424128
0.980470588,0.012480409,-0.014213671,0.006195176,-0.007275832,-0.007275832
0.980882353,0.001223269,0.004548194,-0.014442874,-0.022598062,-0.022598062
0.981294118,-0.011284651,0.010802179,-0.003185794,-0.005087002,-0.005087002
0.981705882,-0.021291011,0.015492629,0.000566606,0.032124088,0.032124088
0.982117647,-0.012535451,0.013929129,-0.005061934,0.038690788,0.038690788
0.982529412,0.008728029,0.013929129,-0.001309594,0.003668575,0.003668575
0.982941176,0.009978825,0.001421212,0.021204686,-0.018220262,-0.018220262
0.983352941,0.002474069,-0.012650221,0.030585626,-0.026975862,-0.026975862
0.983764706,0.003724869,-0.007959721,0.017452286,-0.018220262,-0.018220262
0.984176471,0.011229616,0.009238679,0.0024428,-0.002898102,-0.002898102
0.984588235,0.003724869,0.026437079,-0.005061934,0.010235235,0.010235235
0.985,-0.002529091,0.012365629,0.008071364,0.005857463,0.005857463
0.985411765,0.007477229,-0.004832771,0.021204686,-0.011653632,-0.011653632
0.985823529,0.011229616,-0.003269271,0.009947552,-0.011653632,-0.011653632
0.986235294,-0.002529091,-0.001705771,0.006195176,-0.000709202,-0.000709202
0.986647059,-2.75E-05,-0.004832771,0.004318986,0.003668575,0.003668575
0.987058824,0.003724869,0.006111684,0.0024428,0.008046349,0.008046349
0.987470588,0.006226429,0.010802179,0.0024428,0.012424128,0.012424128
0.987882353,0.006226429,0.010802179,0.013699946,0.010235235,0.010235235
0.988294118,0.008728029,0.012365629,0.019328486,0.003668575,0.003668575
0.988705882,0.008728029,-0.007959721,0.011823746,-0.009464732,-0.009464732
0.989117647,0.009978825,-0.004832771,0.008071364,-0.007275832,-0.007275832
0.989529412,0.001223269,0.004548194,0.013699946,-0.000709202,-0.000709202
0.989941176,-0.011284651,0.006111684,0.008071364,-0.005087002,-0.005087002
0.990352941,-0.020040211,-0.001705771,-0.005061934,-0.005087002,-0.005087002
0.990764706,-0.003779891,-0.001705771,-0.014442874,-0.005087002,-0.005087002
0.991176471,0.012480409,-0.004832771,-0.016319074,-0.005087002,-0.005087002
0.991588235,-0.005030691,0.002984704,0.000566606,0.012424128,0.012424128
0.992,-0.017538611,0.012365629,0.0024428,0.021179658,0.021179658
0.992411765,-0.016287811,0.004548194,-0.003185794,0.012424128,0.012424128
0.992823529,-0.012535451,0.001421212,-0.016319074,-0.007275832,-0.007275832
0.993235294,-0.003779891,0.001421212,-0.012566734,-0.005087002,-0.005087002
0.993647059,0.002474069,0.006111684,-0.016319074,0.010235235,0.010235235
0.994058824,0.002474069,-0.001705771,-0.021947674,0.014613028,0.014613028
0.994470588,0.001223269,-0.007959721,0.000566606,0.016801928,0.016801928
0.994882353,-0.002529091,-0.009523221,0.009947552,0.010235235,0.010235235
0.995294118,0.007477229,-0.009523221,0.006195176,0.008046349,0.008046349
0.995705882,0.018734389,-0.011086721,0.006195176,0.003668575,0.003668575
0.996117647,0.027489909,-0.001705771,0.004318986,0.003668575,0.003668575
0.996529412,0.009978825,0.015492629,0.000566606,0.010235235,0.010235235
0.996941176,-0.010033851,0.018619629,-0.003185794,0.003668575,0.003668575
0.997352941,-0.011284651,0.009238679,-0.006938134,0.005857463,0.005857463
0.997764706,-2.75E-05,-0.000142276,-0.006938134,0.005857463,0.005857463
0.998176471,0.014981993,-0.009523221,-0.010690534,0.018990758,0.018990758
0.998588235,0.024988349,-0.011086721,0.0024428,0.010235235,0.010235235
0.999,0.018734389,-0.011086721,0.015576146,-0.000709202,-0.000709202
0.999411765,-0.001278291,-0.025158121,0.011823746,-0.007275832,-0.007275832
0.999823529,-0.003779891,-0.036102571,0.015576146,-0.005087002,-0.005087002
1.000235294,0.011229616,-0.029848621,0.0024428,0.005857463,0.005857463
1.000647059,0.021235949,-0.012650221,-0.018195274,-0.000709202,-0.000709202
1.001058824,0.014981993,-0.004832771,-0.021947674,-0.007275832,-0.007275832
1.001470588,0.006226429,-0.004832771,-0.006938134,0.005857463,0.005857463
1.001882353,-0.003779891,-0.000142276,0.004318986,0.005857463,0.005857463
1.002294118,-0.008783051,-0.004832771,0.000566606,0.003668575,0.003668575
1.002705882,-2.75E-05,0.004548194,-0.003185794,-0.009464732,-0.009464732
1.003117647,0.014981993,0.012365629,-0.003185794,-0.002898102,-0.002898102
1.003529412,0.006226429,0.015492629,-0.005061934,0.001479691,0.001479691
1.003941176,-0.005030691,-0.001705771,0.000566606,0.003668575,0.003668575
1.004352941,-0.001278291,-0.004832771,0.000566606,0.010235235,0.010235235
1.004764706,0.004975669,-0.007959721,-0.006938134,0.010235235,0.010235235
1.005176471,0.001223269,-0.011086721,-0.003185794,0.005857463,0.005857463
1.005588235,-0.006281491,-0.006396221,-0.003185794,0.003668575,0.003668575
1.006,-0.012535451,-0.014213671,-0.005061934,-0.002898102,-0.002898102
1.006411765,-0.012535451,-0.004832771,0.000566606,-0.013842532,-0.013842532
1.006823529,-0.008783051,-0.000142276,0.004318986,-0.011653632,-0.011653632
1.007235294,-0.001278291,-0.001705771,0.006195176,-0.005087002,-0.005087002
1.007647059,0.011229616,0.004548194,0.009947552,0.014613028,0.014613028
1.008058824,0.018734389,0.004548194,0.0024428,0.029935188,0.029935188
1.008470588,0.013731201,-0.001705771,-0.008814334,0.027746358,0.027746358
1.008882353,0.011229616,-0.007959721,-0.006938134,0.014613028,0.014613028
1.009294118,-0.001278291,-0.012650221,-0.006938134,-0.002898102,-0.002898102
1.009705882,-0.015037011,-0.012650221,-0.003185794,-0.018220262,-0.018220262
1.010117647,-0.007532291,0.006111684,0.000566606,-0.009464732,-0.009464732
1.010529412,0.006226429,0.015492629,0.000566606,0.008046349,0.008046349
1.010941176,0.011229616,0.009238679,0.000566606,0.010235235,0.010235235
1.011352941,0.003724869,0.001421212,0.008071364,-0.002898102,-0.002898102
1.011764706,0.008728029,0.001421212,0.009947552,-0.009464732,-0.009464732
1.012176471,0.019985149,0.006111684,0.004318986,-0.020409162,-0.020409162
1.012588235,0.026239109,0.021746579,0.011823746,-0.016031432,-0.016031432
1.013,0.026239109,0.007675179,0.013699946,-0.011653632,-0.011653632
1.013411765,0.006226429,-0.011086721,0.000566606,0.003668575,0.003668575
1.013823529,-0.008783051,-0.017340671,-0.006938134,0.027746358,0.027746358
1.014235294,-0.016287811,-0.014213671,-0.008814334,0.016801928,0.016801928
1.014647059,-0.007532291,-0.003269271,-0.005061934,-0.009464732,-0.009464732
1.015058824,0.014981993,0.007675179,0.000566606,-0.011653632,-0.011653632
1.015470588,0.036245469,0.001421212,0.0024428,-0.007275832,-0.007275832
1.015882353,0.017483589,-0.007959721,0.000566606,-0.005087002,-0.005087002
1.016294118,0.002474069,-0.012650221,0.009947552,-0.018220262,-0.018220262
1.016705882,-0.011284651,-0.007959721,0.006195176,-0.024786962,-0.024786962
1.017117647,-0.013786251,-0.003269271,0.004318986,-0.000709202,-0.000709202
1.017529412,0.006226429,0.004548194,0.004318986,0.034312988,0.034312988
1.017941176,0.012480409,-0.004832771,0.0024428,0.021179658,0.021179658
1.018352941,0.008728029,-0.003269271,0.0024428,0.003668575,0.003668575
1.018764706,0.008728029,-0.012650221,-0.005061934,-0.016031432,-0.016031432
1.019176471,0.007477229,-0.007959721,-0.005061934,-0.013842532,-0.013842532
1.019588235,-0.005030691,0.002984704,-0.018195274,-0.007275832,-0.007275832
1.02,-0.006281491,0.017056129,-0.020071474,-0.013842532,-0.013842532
1.020411765,-2.75E-05,0.013929129,-0.010690534,-0.011653632,-0.011653632
1.020823529,0.008728029,-0.003269271,0.004318986,-0.000709202,-0.000709202
1.021235294,0.003724869,-0.022031171,0.008071364,0.003668575,0.003668575
1.021647059,-0.010033851,-0.039229571,-0.001309594,0.012424128,0.012424128
1.022058824,-0.013786251,-0.018904171,-0.005061934,0.008046349,0.008046349
1.022470588,-0.006281491,0.013929129,-0.005061934,-0.000709202,-0.000709202
1.022882353,0.002474069,0.023310079,0.015576146,-0.009464732,-0.009464732
1.023294118,0.013731201,0.002984704,0.019328486,-0.005087002,-0.005087002
1.023705882,0.014981993,-0.018904171,0.009947552,0.008046349,0.008046349
1.024117647,0.003724869,-0.014213671,0.011823746,0.003668575,0.003668575
1.024529412,-0.002529091,0.006111684,0.000566606,0.003668575,0.003668575
1.024941176,-0.003779891,0.012365629,-0.014442874,-0.002898102,-0.002898102
1.025352941,-0.003779891,0.010802179,-0.005061934,-0.018220262,-0.018220262
1.025764706,0.002474069,0.002984704,-0.001309594,-0.016031432,-0.016031432
1.026176471,0.014981993,0.006111684,-0.001309594,0.005857463,0.005857463
1.026588235,0.022486749,0.017056129,-0.006938134,0.021179658,0.021179658
1.027,0.027489909,0.018619629,0.011823746,0.021179658,0.021179658
1.027411765,0.003724869,0.006111684,0.000566606,-0.000709202,-0.000709202
1.027823529,-0.012535451,0.006111684,0.000566606,-0.020409162,-0.020409162
